shortName,FC,Significance,GeneName,Color
ZNF521,-0.692744699740365,0.85458228166792,,#D3D3D3
PSMB6,-0.18546444950813,0.32540280480906,,#D3D3D3
PSEN1,0.492856176268397,1.40428576623105,,#D3D3D3
FBXO6,-1.42798240736144,1.979534682533,,#D55E00
PWP2,0.476651924124445,0.933942770344233,,#D3D3D3
KDELR1,-0.12030893285676,0.163129737518405,,#D3D3D3
MMP28,0.713373890615837,1.38265268581245,,#DECAC2
AMY1A,0.57881473693957,0.644850211310092,,#D3D3D3
MSR1,-0.304386599458309,0.428897855079636,,#D3D3D3
TMOD4,-0.0186790131806224,0.0180630814998039,,#D3D3D3
PPP1R1B,0.564882381992589,0.577483976925084,,#D3D3D3
SLC66A1L,0.296149101421254,0.494303694377946,,#D3D3D3
CUL1,-0.0379150921213545,0.0655223396495117,,#D3D3D3
STK32B,-1.29265504480974,1.66875400329687,,#D55E00
PHYKPL,0.19448364510318,0.206104727903073,,#D3D3D3
LYPD1,-0.519750058040528,0.451164704173307,,#D3D3D3
CD83,0.506452513379428,1.83770596994282,,#DECAC2
RBFA,0.256667102915994,0.226338921585263,,#D3D3D3
PPWD1,0.432461267269234,2.50919781243566,,#D3D3D3
MGAT2,0.336669808138806,0.311582769728114,,#D3D3D3
TPRG1L,0.0704241726579635,0.064997677833398,,#D3D3D3
NREP,-0.538394385351788,0.748900113971537,,#D3D3D3
CLIC2,-1.50643325883658,4.66542659010707,,#D55E00
PPFIA4,-0.336494112448709,0.27603949915582,,#D3D3D3
ETV1,0.314654320152712,0.36311182587443,,#D3D3D3
TMEM30A,-0.171158218087053,1.04507533432505,,#D3D3D3
LY6H,-0.368601625439108,0.352957926621813,,#D3D3D3
RAD51B,0.341770479589876,1.44933959043363,,#D3D3D3
RPS16,0.268457094085913,4.17475468475233,,#D3D3D3
DENND3,-0.19937820108336,0.62595058742858,,#D3D3D3
SPCS3,-0.0430938387092245,0.0946515657458552,,#D3D3D3
ZNF777,0.0369711095782839,0.0269207207141062,,#D3D3D3
EGLN2,0.213124549874884,0.370284261865624,,#D3D3D3
C1GALT1,-0.139146935042214,0.266054573286062,,#D3D3D3
ROGDI,0.202678961935158,0.376991263724731,,#D3D3D3
RBMXL1,0.170825406972992,0.339832798594733,,#D3D3D3
POMC,1.06899912209731,1.8366312436829,,#DECAC2
DSC2,-1.26093630308599,1.71405288953562,,#D55E00
ALOX12,-0.477826930207868,0.844498062748141,,#D3D3D3
C20orf96,0.11357917390814,0.122476049358224,,#D3D3D3
TRIP10,0.143029762920368,0.14927121042206,,#D3D3D3
TNRC6A,0.00981470537452183,0.0207016238684577,,#D3D3D3
NSRP1,0.132825376811462,0.243356840406646,,#D3D3D3
RELB,-0.323680974088425,1.00734269452061,,#D3D3D3
TAPBPL,0.112094915037824,0.10289738726699,,#D3D3D3
OR51B2,-1.25676085240266,1.57389518794446,,#D55E00
PHTF2,0.648568772221332,2.40511417805153,,#DECAC2
SHOX2,-0.546999846754341,0.409495075835753,,#D3D3D3
VWA5B1,-0.933987862568902,1.32976914789624,,#D55E00
RDH13,0.627082538244484,0.640670937255649,,#D3D3D3
USP53,0.0673235113199889,0.0905153026781483,,#D3D3D3
OR6C65,-0.282839429967481,0.231048129499535,,#D3D3D3
AK4,0.720772910508913,2.17596972700988,,#DECAC2
HYAL2,-0.0230910484074874,0.0233021545394005,,#D3D3D3
SMIM3,-0.304386599458309,0.242381401237343,,#D3D3D3
VPS13B,0.309839364918452,1.02879625221062,,#D3D3D3
RUFY3,-0.4224572683779,0.770687973327669,,#D3D3D3
PLIN2,-1.56672339119818,4.3957815386183,,#D55E00
SAP30BP,0.161801032165144,0.383391061657871,,#D3D3D3
ZEB2,-0.423703929231372,0.642853964933538,,#D3D3D3
LMTK3,0.298065041227559,0.226483857178904,,#D3D3D3
DTNBP1,-0.326757998077823,0.954318239203119,,#D3D3D3
HAPLN3,0.0659534268524939,0.0517807249770766,,#D3D3D3
HKDC1,-0.637719932791642,0.673496251721608,,#D3D3D3
KRTAP4-2,-0.641506612208323,0.624743358993865,,#D3D3D3
RPF2,-0.237770440600917,0.415055830959887,,#D3D3D3
SPECC1L,-0.119354876800081,0.188437143229206,,#D3D3D3
FAM180A,-0.0507865261710221,0.0459051747203995,,#D3D3D3
GRIK5,0.147987653486044,0.129385204409677,,#D3D3D3
RYR3,-0.0625180808195874,0.0559017916262005,,#D3D3D3
ZBTB38,0.0490680344671916,0.083890368164342,,#D3D3D3
ASCL5,-0.109399099217924,0.102063040748394,,#D3D3D3
CTNNA1,-0.46988519627514,0.670763593381868,,#D3D3D3
OTULINL,-0.292655044809743,0.35687450573036,,#D3D3D3
PA2G4,0.583712038069753,1.19359384254748,,#D3D3D3
VTI1A,0.404870183467267,0.82444180766638,,#D3D3D3
UBQLNL,-0.222411083403364,0.287835400909397,,#D3D3D3
CCDC177,-0.518679013180622,0.662084678618485,,#D3D3D3
OSBPL7,0.498150594773515,0.604273816296839,,#D3D3D3
FCGR1A,0.293107150661883,0.345504426431168,,#D3D3D3
KLHL2,0.0306625639963373,0.0303801197962269,,#D3D3D3
BBX,-0.0788165214889176,0.136677407356318,,#D3D3D3
VPS16,0.0253578736167503,0.0247387261726812,,#D3D3D3
ZNF286A,0.375082666716829,0.448528144166874,,#D3D3D3
OR52E6,-1.04699984675434,1.57862213193552,,#D55E00
CDC20,0.0334150288695957,0.0773650115601468,,#D3D3D3
TEK,-0.0976675445693576,0.0612535898422903,,#D3D3D3
SEL1L3,0.0691526616234616,0.373438065204475,,#D3D3D3
RBM18,0.0659534268524938,0.0544854084415184,,#D3D3D3
GATC,-0.0837764224396736,0.072446593965651,,#D3D3D3
PLPP4,0.0777436920796653,0.066056839503674,,#D3D3D3
CEP95,-0.0696958013361352,0.061413550756195,,#D3D3D3
NUDT4B,0.0152432191668987,0.0201878612905791,,#D3D3D3
WIPF1,0.480320697298286,2.72767028725427,,#D3D3D3
MIF4GD,0.124567792694925,0.24169607278163,,#D3D3D3
POLR2K,0.126961046091176,0.214618513099717,,#D3D3D3
LRRC27,0.115334285156835,0.116059428653551,,#D3D3D3
EIF2B5,0.423096171565815,0.854639792553851,,#D3D3D3
ZNF581,-0.432323847806798,1.48616620662952,,#D3D3D3
MCRS1,-0.0255076433566728,0.0154810190710951,,#D3D3D3
CHGB,0.321427984235602,0.191433270247592,,#D3D3D3
PLA2G1B,0.42089264025526,0.396309553260111,,#D3D3D3
TDRD3,-0.481314570016958,0.509104275455416,,#D3D3D3
LILRA4,-0.42118526306043,0.318069020723757,,#D3D3D3
TGFBRAP1,0.219839697175529,0.142783633232376,,#D3D3D3
GRAMD1C,0.18505305704212,0.205814163503787,,#D3D3D3
PDCD2L,-0.23160134243544,0.199049247212271,,#D3D3D3
ATP1A2,1.14798765348604,1.66137248106024,,#DECAC2
RASGRP4,-0.267321195902235,0.306390231383205,,#D3D3D3
RIPPLY3,-0.890148794929935,1.53574948384881,,#D55E00
DDR1,0.270815252513745,0.261711708047474,,#D3D3D3
CBR3,0.0882453250006315,0.105484710696062,,#D3D3D3
CCDC47,0.0994117323934559,0.501484948033277,,#D3D3D3
GCNT2,-0.00760894223254645,0.00660718460394751,,#D3D3D3
SS18L2,0.00995233713853876,0.0189184400786719,,#D3D3D3
EDC4,0.208475987682046,0.417191026318309,,#D3D3D3
CD74,-0.205915066900821,2.11179772134271,,#D3D3D3
INAVA,0.504863596587885,0.756685362085171,,#D3D3D3
PLAAT3,0.136801954176288,0.100368783097198,,#D3D3D3
ATOH8,-0.77472021579531,1.58603556446284,,#D55E00
IL17RA,0.476222933513806,0.555682941080561,,#D3D3D3
TAC4,0.255297018448498,0.241385336446162,,#D3D3D3
GAREM1,-1.19814827935576,1.41267909307734,,#D55E00
TMCC2,0.467172837221626,0.508460631673396,,#D3D3D3
SLC12A7,-0.559861156841418,0.742269956952778,,#D3D3D3
CASP2,0.43019364104642,1.18358675817315,,#D3D3D3
PYROXD1,0.0463771632611306,0.0656568841152543,,#D3D3D3
CLRN1,0.704629320633482,0.686319138548003,,#D3D3D3
CLSTN2,-0.380333180087674,0.373062057031019,,#D3D3D3
IKBIP,-0.132762042225968,0.163345446987821,,#D3D3D3
H2AC7,0.173561169637408,0.269642095910781,,#D3D3D3
MYF5,-0.590838914393307,0.828221010935841,,#D3D3D3
STK32C,-0.248815977170777,0.295099117757636,,#D3D3D3
SUCLG1,0.0558299544870337,0.0813899733505794,,#D3D3D3
GEMIN4,-0.435217784296501,0.886314082820545,,#D3D3D3
NEUROD1,0.0504939033658524,0.0339142381754142,,#D3D3D3
CHAF1B,-0.187646646434794,0.141851844892899,,#D3D3D3
ATRAID,-0.164787364419641,0.311906723486211,,#D3D3D3
RNF150,-0.568547016245169,0.877083044332838,,#D3D3D3
ZNF727,-0.845238682431065,0.724962713889955,,#D3D3D3
HOXA13,0.5042382407777,0.551090127862206,,#D3D3D3
ARHGAP11A,0.161690114034075,0.230960961502745,,#D3D3D3
GEN1,0.869738695209861,0.715970409410493,,#D3D3D3
ZNF800,0.259324026894163,0.80739214601661,,#D3D3D3
KCNK17,-0.0224656925973031,0.0155082564287927,,#D3D3D3
CARNS1,0.062225458014418,0.0491245361227792,,#D3D3D3
RBM10,0.338141963828057,0.970319697905731,,#D3D3D3
FAM207A,0.342884263846882,0.430478477584986,,#D3D3D3
CLPTM1L,0.167670753172611,0.49139382527624,,#D3D3D3
TPGS1,-0.287697154244068,0.369587050874672,,#D3D3D3
SPINT3,-0.176601109864933,0.152170258654117,,#D3D3D3
CLDN10,0.534975669300605,0.713759053276997,,#D3D3D3
MEF2C,0.29100319492791,1.06099910272724,,#D3D3D3
ANKRD44,0.569944900388358,3.6702744856052,,#DECAC2
PPIH,0.0394714166079971,0.0477711407676134,,#D3D3D3
KIAA0895L,0.0582973794913499,0.0409188380693413,,#D3D3D3
SRSF9,-0.0194654379977105,0.0464712442968183,,#D3D3D3
CDK8,-0.472398816214256,0.336611561238696,,#D3D3D3
SMARCD1,0.314023067722196,0.543662506955351,,#D3D3D3
ARSL,0.270815252513746,0.266050392217929,,#D3D3D3
QPCT,-0.48775817341181,0.575358049964793,,#D3D3D3
GPAA1,-0.0224069820186986,0.0302384488442337,,#D3D3D3
NPR2,0.141900007481858,0.195404465183262,,#D3D3D3
KRTAP19-1,0.761624993481668,1.09083395400112,,#D3D3D3
GJB7,-0.390148794929936,0.355781569864585,,#D3D3D3
LMBRD2,0.197914367129195,0.240282090727585,,#D3D3D3
ARNTL2,0.254225973588593,0.214038268148621,,#D3D3D3
HHAT,-0.0902685246762832,0.0914770122409154,,#D3D3D3
ABI1,0.371441505499534,1.46964894625182,,#D3D3D3
CD163,-0.722411083403363,0.871877094736151,,#D3D3D3
RTN4RL2,-0.405667028995183,0.67783932692504,,#D3D3D3
ANKLE1,-0.162837987048382,0.269378703246267,,#D3D3D3
SLC5A10,1.09054629158814,1.44291796121563,,#DECAC2
ACP1,0.138470371439205,0.183475760183177,,#D3D3D3
KCTD14,-1.09388086515268,0.985917259863569,,#D3D3D3
CDK7,-0.174496508476975,0.281168516268203,,#D3D3D3
EXOC3L4,-0.784964178757813,2.17591310923445,,#D55E00
NIP7,0.158360186176536,0.386811286393311,,#D3D3D3
TCF25,0.0713950545756146,0.216900021422461,,#D3D3D3
MRPL50,0.42333376958266,0.631905458335385,,#D3D3D3
TAF4B,0.185053057042119,0.142709684211492,,#D3D3D3
OR10G4,0.326385874801277,0.481531205253377,,#D3D3D3
HPF1,0.345747706066281,0.529704304207972,,#D3D3D3
OCEL1,-0.127358462610571,0.15463391611657,,#D3D3D3
IGFBP4,0.33716919474808,0.75278718898953,,#D3D3D3
SREK1IP1,0.703987266384214,1.29656119615699,,#D3D3D3
RPLP1,0.28247703785648,1.00149050457889,,#D3D3D3
CALHM2,0.440468903846623,0.568500182450631,,#D3D3D3
CELF6,0.242494418940027,0.266321765882274,,#D3D3D3
BCL7A,0.515276931689561,3.12591209659588,,#DECAC2
ARHGAP10,0.709041355860347,0.863792473857559,,#D3D3D3
IDH2,0.152025802587129,0.350485260533536,,#D3D3D3
CFD,-1.70133308318038,3.94048307383409,,#D55E00
ELP2,-0.0260442222859425,0.0436858879390903,,#D3D3D3
ITIH6,0.358493387791677,0.350495251301899,,#D3D3D3
CPNE5,-0.123436191098772,0.343939469616853,,#D3D3D3
LRRC58,0.0444062573616658,0.0863589143116389,,#D3D3D3
NAA80,0.361480372457887,0.486513854880188,,#D3D3D3
RPL17,0.275660336041252,1.62931749636145,,#D3D3D3
CXCL9,-1.60499824533327,2.02939261690313,,#D55E00
NBPF26,-0.0250542506890595,0.035876292035143,,#D3D3D3
MPC1,-0.731378457896149,2.60611677803817,,#D55E00
CA14,-0.222411083403364,0.217427514767417,,#D3D3D3
LRFN3,-0.223482128263269,0.223471341685749,,#D3D3D3
PANK3,-0.0905985853643224,0.197938220813999,,#D3D3D3
FLI1,-0.134035699577518,0.435405106006257,,#D3D3D3
LAMB1,-0.0946255938099876,0.123930766926971,,#D3D3D3
WDR7,-0.132316353176247,0.205591088218365,,#D3D3D3
HENMT1,0.282787136191295,0.507833006775517,,#D3D3D3
M6PR,-0.719831224610642,3.51766298187475,,#D55E00
NMUR1,1.00286815631021,1.70841964869682,,#DECAC2
IL6ST,1.1329774567597,5.06561324930474,,#DECAC2
GDA,-0.160011830939781,0.150323014595794,,#D3D3D3
ZBTB39,-0.119959442717496,0.0777676016311395,,#D3D3D3
EMC1,0.953429143856297,2.66719621772338,,#DECAC2
MYH7B,-1.03831024286514,1.25033115421768,,#D3D3D3
FOXH1,0.0758277522733602,0.0508787573251647,,#D3D3D3
TNS2,-0.00993444319826673,0.00737754260046371,,#D3D3D3
CHMP2A,0.31297870937539,0.529382201470033,,#D3D3D3
NFKBIB,0.642584073870648,0.587606023093895,,#D3D3D3
STPG1,0.222118460598193,0.28304303053058,,#D3D3D3
EIF5A,0.269758510101619,1.78701787512168,,#D3D3D3
TRAPPC2L,0.0697401062691742,0.125639866142988,,#D3D3D3
NOL9,0.265255486356006,0.619263727544155,,#D3D3D3
TM7SF3,0.326364670235499,0.760799731021921,,#D3D3D3
CALB1,0.787644860467882,1.18726595759457,,#D3D3D3
CCDC12,0.534688207614466,0.420710292361994,,#D3D3D3
SGCE,-0.418469628503655,0.695207069202182,,#D3D3D3
ZNF746,-0.449811622943974,1.2436685238966,,#D3D3D3
RXRB,0.652279554224534,1.24468950892096,,#D3D3D3
KCNA10,-0.896922459012827,0.999829192875624,,#D3D3D3
FNDC1,-0.503160779115375,0.628190449284995,,#D3D3D3
CRB2,-0.206267493527932,0.193778054503496,,#D3D3D3
ZNF723,0.715615824241836,5.28556023801097,,#DECAC2
RIN1,-0.0696767716836785,0.045924894289825,,#D3D3D3
PGLYRP4,0.0777436920796648,0.0799351343604067,,#D3D3D3
ZBTB26,0.305579689482314,0.338972432163556,,#D3D3D3
CES2,-0.0530874927585265,0.0524357229125664,,#D3D3D3
RAB21,0.0114051797508062,0.0159229930929898,,#D3D3D3
SAMD14,-0.292655044809743,0.258526511385253,,#D3D3D3
SIRT7,0.413922610972821,0.813407394521755,,#D3D3D3
IQCF6,0.546161368610361,0.472441187418272,,#D3D3D3
FGD3,0.501253207801405,2.26674090223195,,#DECAC2
PRDM4,0.321427984235602,0.374751406241251,,#D3D3D3
CLDN9,1.09433297100482,1.69695382607431,,#DECAC2
TRPC5OS,-0.530410567829188,0.634593705725032,,#D3D3D3
ARL11,-0.606009610009207,1.16082094695404,,#D3D3D3
UBE2G1,0.204390076218015,0.428087003820334,,#D3D3D3
RPTOR,0.799136086087464,1.14592785932451,,#D3D3D3
EPYC,-0.185345679847289,0.178524472264962,,#D3D3D3
SPATC1L,-0.128645302121247,0.11991793173367,,#D3D3D3
OSBPL5,0.751125312250618,0.938801044817991,,#D3D3D3
DDX41,0.435697769929933,0.618862414368582,,#D3D3D3
MMP25,-1.14759425821251,2.99816964960957,,#D55E00
ACTR2,0.0934752618746261,0.388572984212305,,#D3D3D3
HEATR3,-0.0878519297270963,0.0726603105111825,,#D3D3D3
BEND3,0.60979249449146,0.591279989130667,,#D3D3D3
FMO1,0.462815768087921,0.585686580531762,,#D3D3D3
C15orf40,0.197649060163364,0.261962257723649,,#D3D3D3
HMGCS1,0.702311655606893,1.79991340312806,,#DECAC2
RPA2,0.278134771935446,1.01574642991413,,#D3D3D3
CTPS2,-0.319342239058875,1.09753815059252,,#D3D3D3
PHACTR2,0.133353256657909,0.327384536467101,,#D3D3D3
NPIPB2,0.691826721125011,1.07283218027892,,#D3D3D3
KCNA3,0.207344955190257,0.270114377737007,,#D3D3D3
GUCY1B1,-1.33649411244871,2.11335556183518,,#D55E00
FAM120C,0.0568218783990216,0.040199201897119,,#D3D3D3
TRIM27,0.0504939033658513,0.0501555406534965,,#D3D3D3
SERPINF2,-0.125988378143076,0.0875594502297323,,#D3D3D3
VEZF1,0.0100060979683144,0.0180494802263588,,#D3D3D3
ZNF418,-0.30049975375254,0.290625224386157,,#D3D3D3
TEX30,-0.493730191054315,1.32122492366203,,#D3D3D3
MIX23,1.0096418203931,1.54053762622387,,#DECAC2
ZNF552,0.198655351301061,0.211939966038847,,#D3D3D3
CYP46A1,0.534975669300605,0.525637982313326,,#D3D3D3
BCL2L2,-0.169906036785678,0.424575782126263,,#D3D3D3
ALPK1,-0.554630123370778,0.831668927148476,,#D3D3D3
DACH1,-0.0878519297270964,0.0901021952006922,,#D3D3D3
RBIS,0.11537446381404,0.214843476676888,,#D3D3D3
C11orf53,0.220147554698729,0.149931851760035,,#D3D3D3
ATP5ME,-0.0154010991058911,0.0376020926686963,,#D3D3D3
MSX1,-0.201934958772442,0.231791609666431,,#D3D3D3
C12orf29,0.152401640402826,0.141891455086108,,#D3D3D3
HDAC9,0.214136168484805,0.67215752420304,,#D3D3D3
SERTAD3,0.170220841055577,0.225567253599811,,#D3D3D3
CNTNAP2,-0.176601109864933,0.129861402594972,,#D3D3D3
CST3,-1.63619246286613,4.29592585957137,,#D55E00
ETFDH,0.123082795189173,0.0959242145443988,,#D3D3D3
IFIT1,-0.000173794449164874,0.000129687279082987,,#D3D3D3
ARRDC3,-0.596101094902317,1.3655262166886,,#D55E00
GABARAPL1,0.144885040458153,0.172590267325683,,#D3D3D3
HNRNPA2B1,0.174043694449657,0.721759844328209,,#D3D3D3
EIF3I,0.158173584056818,0.687912560101491,,#D3D3D3
MOCS3,-0.296771784914464,0.356950586997126,,#D3D3D3
EHD1,-0.379333787321909,1.5197221051616,,#D3D3D3
POLDIP2,0.315392229630172,0.812622604105962,,#D3D3D3
FSD1L,-0.251802961836988,0.259846143536173,,#D3D3D3
CCDC172,0.138172038643783,0.121189550825319,,#D3D3D3
AGTPBP1,0.359952190444922,0.551333286087947,,#D3D3D3
PRADC1,-0.204921943438652,0.145976252932711,,#D3D3D3
CDS2,0.683377446264799,0.547302578415215,,#D3D3D3
SPICE1,0.180095166476444,0.116613175819329,,#D3D3D3
ASPM,0.0830396246812645,0.13018666367995,,#D3D3D3
TNK2,1.12004763879617,1.92716142761275,,#DECAC2
PPP1R10,0.337833118497657,0.729356843264564,,#D3D3D3
JMJD8,0.270894799742368,0.524500513582551,,#D3D3D3
UFM1,-0.186454141588698,0.364730691104647,,#D3D3D3
TOB2,0.0394685141983629,0.0591687084736104,,#D3D3D3
RPS29,0.196623989016664,2.28312272619781,,#D3D3D3
GDPD3,1.23506122284656,1.33913754531641,,#DECAC2
OPN1SW,0.439397858986717,0.642063523347944,,#D3D3D3
XAF1,0.046322197167971,0.0482798907663571,,#D3D3D3
PDK1,-0.126833273089477,0.134362230763766,,#D3D3D3
NEDD4L,0.609106476412755,1.30505960368739,,#DECAC2
DNPEP,0.530326036056895,0.479699133579562,,#D3D3D3
GRIK3,0.300506170554959,0.228618735561058,,#D3D3D3
GPR101,-0.07666623041734,0.059791939842112,,#D3D3D3
ERI2,0.282241280852485,0.467621357416729,,#D3D3D3
MEPCE,0.264097547859011,1.73882448188869,,#D3D3D3
PDE3B,-0.00316077911537525,0.00272296036651066,,#D3D3D3
BBS5,-1.90629238480537,2.71541341918446,,#D55E00
SCO1,0.537080270688563,0.618643774580692,,#D3D3D3
PCNX1,0.621779840241602,1.24193531337952,,#D3D3D3
MMP11,0.0134284998097765,0.00843438592566456,,#D3D3D3
ZNF740,-0.553630657771985,0.53834756892297,,#D3D3D3
ACP2,-1.01297639395764,1.16936776887868,,#D3D3D3
CLLU1-AS1,-0.782839429967482,1.11330198834243,,#D3D3D3
FAM81A,0.61725022496314,0.499203651163957,,#D3D3D3
ZCRB1,0.0721839259219263,0.0545574444129042,,#D3D3D3
ZC3H12A,-0.0507865261710211,0.0863688989540778,,#D3D3D3
SEPTIN11,-0.748401912387793,1.53840122491655,,#D55E00
CHAD,0.713373890615838,0.779072317397618,,#D3D3D3
ZMAT2,0.110181265758105,0.320022143596646,,#D3D3D3
SRRM5,0.163505887551292,0.183516833722639,,#D3D3D3
BCOR,0.286689443969657,0.44242858527829,,#D3D3D3
TLCD3A,-0.795700740054559,0.697754390063033,,#D3D3D3
WDR93,0.439397858986718,0.676937940291519,,#D3D3D3
ANKMY2,0.228971625152459,0.651087664942713,,#D3D3D3
LRCH1,-0.185344225888428,0.742926490597486,,#D3D3D3
GBX2,-0.222856772453085,0.18554858682028,,#D3D3D3
SMG5,0.27631776205174,0.752310000786344,,#D3D3D3
BZW2,0.0944720795846195,0.153854678882986,,#D3D3D3
LRRC20,0.546707223949171,0.570814207420988,,#D3D3D3
SERPINB8,0.0628508138246019,0.0559292151917316,,#D3D3D3
TRIM17,0.393783871749565,0.545060568229113,,#D3D3D3
MARCHF7,0.130807888187298,0.290009782043114,,#D3D3D3
SMYD5,-0.100713239814174,0.0867979573078443,,#D3D3D3
SECISBP2,0.145472528413027,0.23641669508421,,#D3D3D3
C9orf72,0.711072924028333,1.59026406802813,,#DECAC2
NELL2,-0.104441208652249,0.108271096691542,,#D3D3D3
MBTPS1,-0.0382663392814061,0.0966561763660616,,#D3D3D3
TUBG1,0.269419251892791,0.387869013498338,,#D3D3D3
ITGA8,0.0251600544583438,0.0191849805129802,,#D3D3D3
STK4,0.773729636610216,2.73128905038657,,#DECAC2
AMOT,1.22014755469873,1.51981097969742,,#DECAC2
CNDP2,0.191461450979428,0.39104779030714,,#D3D3D3
COTL1,0.14296646981888,0.669749800226232,,#D3D3D3
NRXN1,0.228892124681085,0.302066478040095,,#D3D3D3
TRMT13,0.410135931556141,0.382667218629673,,#D3D3D3
CCDC87,0.659719208134611,0.606986967661735,,#D3D3D3
ABCA10,0.326385874801278,0.326482371132231,,#D3D3D3
NTN3,0.399345470764432,0.752458755432793,,#D3D3D3
CSRNP3,0.07582775227336,0.110526760019284,,#D3D3D3
ATOX1,-2.24755051679305,7.43824287360737,,#D55E00
VPS52,0.0144897882072425,0.0158483117553901,,#D3D3D3
PITHD1,-0.17565530191727,0.263681991414064,,#D3D3D3
OR9G4,0.92387962492147,1.29645080890301,,#D3D3D3
VILL,0.5042382407777,0.675289191637902,,#D3D3D3
GRID1,-0.431000877902691,0.37487071252682,,#D3D3D3
RIN3,-0.391439378926057,0.559557954418137,,#D3D3D3
RECQL5,-0.106168440119651,0.245955949062195,,#D3D3D3
GORASP1,-0.0385103525501375,0.0538988537731897,,#D3D3D3
RPS6KC1,0.173321502393552,0.268038655804464,,#D3D3D3
TSPAN14,0.305858230537359,1.04472001313494,,#D3D3D3
HES2,-0.158095891133475,0.0977872380917817,,#D3D3D3
CA5B,-0.690749259462685,1.0561011264593,,#D3D3D3
DLGAP3,-0.171197530249537,0.139805007739895,,#D3D3D3
CCSER2,0.217160570032518,0.260328806188874,,#D3D3D3
LCAT,-0.679017704814119,0.636863333691421,,#D3D3D3
CHIT1,-0.959321711476409,1.04669894290511,,#D3D3D3
MRPS18C,-0.456684216949464,0.757532267984865,,#D3D3D3
ICA1,1.84852095941225,6.48075508403123,,#DECAC2
SFI1,0.919634737359446,4.10115292786706,,#DECAC2
JAK1,0.260948524492043,1.02025248606,,#D3D3D3
U2AF2,0.163974415877798,1.05562238751369,,#D3D3D3
ACOT13,-0.555042374855545,0.911507072334245,,#D3D3D3
HCLS1,0.0208187983440328,0.092304693012008,,#D3D3D3
EPHB4,0.0782688816007601,0.0696834683482158,,#D3D3D3
CDCA7L,0.180531860704975,0.266882645688886,,#D3D3D3
DEFB124,0.45598713791187,0.464533239413829,,#D3D3D3
UFC1,0.377283777682687,0.85534269551854,,#D3D3D3
ATP5PD,0.146486164056639,0.453142077416788,,#D3D3D3
SGPL1,-2.22038008424282,7.35056668184707,,#D55E00
ERICH4,0.138172038643784,0.0732687290294744,,#D3D3D3
MDFIC2,-0.792655044809743,0.89551401687205,,#D3D3D3
SLC4A5,-0.349025361847745,0.351875273319104,,#D3D3D3
DCAKD,0.494867260825066,0.788595239129598,,#D3D3D3
TRAK2,0.260513390441101,0.308877170604486,,#D3D3D3
ADI1,-0.579523631951687,2.08718637328174,,#D55E00
GYPB,0.792362422004573,1.90225547281538,,#DECAC2
MUC21,1.0254798839587,1.61225609585785,,#DECAC2
PLEKHG3,0.0349756693006048,0.0288263833783282,,#D3D3D3
SNX21,-0.0440128620881306,0.0270547708973001,,#D3D3D3
POU3F1,0.949213473828978,1.12369597785587,,#D3D3D3
ATG2A,-0.653238166856891,1.09783635347261,,#D3D3D3
EML6,-0.324691429512838,0.769435127575235,,#D3D3D3
ESX1,0.109851205070064,0.104797892143739,,#D3D3D3
COPS6,-0.0134072395877755,0.0309179372103129,,#D3D3D3
TMEM241,0.245035714556516,0.242692667141928,,#D3D3D3
NDUFC1,0.22273763836185,0.840774505206659,,#D3D3D3
PABPC4,-0.137714881391479,0.328591771045362,,#D3D3D3
AKAP7,0.207970311000441,0.131877996010388,,#D3D3D3
CAV3,-0.239000362328517,0.178676224310025,,#D3D3D3
CKAP5,0.170180662398373,0.264251928921538,,#D3D3D3
TRARG1,0.286333486578993,0.348036673717023,,#D3D3D3
SLC38A9,0.711361751899075,0.824528553466237,,#D3D3D3
IL12B,-0.706892849338117,0.910261860606828,,#D3D3D3
JCHAIN,-0.57956582998945,0.54296889888423,,#D3D3D3
GXYLT2,-0.14691019182372,0.0997426721583666,,#D3D3D3
ARMC9,-0.637719932791643,0.871323231708859,,#D3D3D3
TRMO,-0.0766662304173403,0.0547996887569587,,#D3D3D3
ADH1A,0.374011621856924,0.269801530598867,,#D3D3D3
FLNA,-0.451781442666131,1.380064335726,,#D3D3D3
STIM1,0.576439774606449,1.47654262088587,,#DECAC2
ECSIT,-0.326110059579339,0.596561405744983,,#D3D3D3
NSUN5,0.228999930940039,0.992263765624027,,#D3D3D3
SIGLEC8,-3.25684230456395,5.54467419470577,,#D55E00
BORCS7,-0.162758486577007,0.244817481030535,,#D3D3D3
MRPL39,0.245131913466974,0.328941996541119,,#D3D3D3
NPM3,0.321813011016802,1.83688390821005,,#D3D3D3
NGRN,0.570267986115621,1.5194658981485,,#DECAC2
IREB2,-0.162184751456905,0.883838040386442,,#D3D3D3
UPK1A,0.255297018448499,0.310771524230598,,#D3D3D3
AMELX,0.165947016878692,0.170296127774178,,#D3D3D3
LYRM9,0.131398374560892,0.118230532240046,,#D3D3D3
LRP3,0.453000153245659,0.32097928732384,,#D3D3D3
NAA40,-0.0746346622493548,0.10213440957941,,#D3D3D3
HOMER3,-0.343267776531599,0.428857251410245,,#D3D3D3
KLHL23,0.386814221365396,0.319814710840242,,#D3D3D3
USP3,0.474903280127152,1.38490366795719,,#D3D3D3
DNAJA4,0.0603095182081125,0.0677261589238917,,#D3D3D3
SPIC,-0.923138691198587,0.996702531343483,,#D3D3D3
MUS81,1.10320749199022,1.55873439369343,,#DECAC2
